run_id,benchmark,split,arch,tier,lambda_val,lambda_regime,seed_idx,global_seed,final_id_acc,final_ood_acc,escaped,mean_whitened_gca,top_hessian_eig,status
dense_grid_hbar_lam_0.050_s20,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,20,847,93.2531,95.0299,True,0.0446,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s21,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,21,889,96.2678,93.0001,True,0.0391,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s22,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,22,931,93.4756,93.5664,True,0.0405,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s23,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,23,973,91.41,93.6577,True,0.0476,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s24,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,24,1015,94.3311,90.1473,True,0.0411,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s25,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,25,1057,93.0564,98.953,True,0.0432,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s26,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,26,1099,94.6308,91.8394,True,0.0445,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s27,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,27,1141,94.4956,91.1197,True,0.0425,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s28,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,28,1183,95.9883,96.3901,True,0.0425,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s29,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,29,1225,95.5146,96.0876,True,0.0426,2.7e-05,PASS
dense_grid_hbar_lam_0.500_s0,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,0,7,95.4586,98.7229,True,0.0344,2.6632531649562568e-05,PASS
dense_grid_hbar_lam_0.500_s1,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,1,49,93.1281,97.9424,True,0.0341,2.7010803831096822e-05,PASS
dense_grid_hbar_lam_0.500_s2,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,2,91,93.301,98.255,True,0.0411,3.4770167371460706e-05,PASS
dense_grid_hbar_lam_0.500_s3,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,3,133,95.2403,98.3689,True,0.041,2.4918956157821973e-05,PASS
dense_grid_hbar_lam_0.500_s4,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,4,175,92.1899,98.2723,True,0.0511,3.6442602527074e-05,PASS
dense_grid_hbar_lam_0.500_s5,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,5,217,93.8244,98.4396,True,0.0335,2.351478963138572e-05,PASS
dense_grid_hbar_lam_0.500_s6,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,6,259,94.9947,98.5983,True,0.0423,3.142633154290877e-05,PASS
dense_grid_hbar_lam_0.500_s7,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,7,301,94.2255,98.3617,True,0.0414,2.584606361790184e-05,PASS
dense_grid_hbar_lam_0.500_s8,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,8,343,95.9746,98.6552,True,0.0444,4.208098676950968e-05,PASS
dense_grid_hbar_lam_0.500_s9,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,9,385,93.6853,98.0364,True,0.044,2.671279718048791e-05,PASS
dense_grid_hbar_lam_0.500_s10,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,10,427,95.6135,98.0657,True,0.0427,2.172045728497195e-05,PASS
dense_grid_hbar_lam_0.500_s11,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,11,469,97.6099,98.8891,True,0.0477,1.968854936177989e-05,PASS
dense_grid_hbar_lam_0.500_s12,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,12,511,92.3318,99.0881,True,0.0336,3.925400904339112e-05,PASS
dense_grid_hbar_lam_0.500_s13,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,13,553,97.9431,98.2058,True,0.0344,3.22952869645618e-05,PASS
dense_grid_hbar_lam_0.500_s14,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,14,595,95.163,98.4405,True,0.0374,3.338042445655739e-05,PASS
dense_grid_hbar_lam_0.500_s15,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,15,637,92.2562,98.2536,True,0.0514,2.502178250454329e-05,PASS
dense_grid_hbar_lam_0.500_s16,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,16,679,93.6247,98.8682,True,0.0357,3.4117012340813246e-05,PASS
dense_grid_hbar_lam_0.500_s17,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,17,721,92.2604,98.7654,True,0.0365,3.558896049844195e-05,PASS
dense_grid_hbar_lam_0.500_s18,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,18,763,93.3583,98.5779,True,0.04,4.435820085131206e-05,PASS
dense_grid_hbar_lam_0.500_s19,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,19,805,92.006,98.4568,True,0.0438,3.701311435296732e-05,PASS
dense_grid_hbar_lam_0.500_s20,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,20,847,91.9819,98.6501,True,0.0421,1.280390905775002e-05,PASS
dense_grid_hbar_lam_0.500_s21,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,21,889,92.4654,98.3896,True,0.0378,3.438910348179696e-05,PASS
dense_grid_hbar_lam_0.500_s22,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,22,931,94.1357,98.3805,True,0.0421,1.4620332228386524e-05,PASS
dense_grid_hbar_lam_0.500_s23,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,23,973,96.1932,98.6127,True,0.0476,2.8883178365979e-05,PASS
dense_grid_hbar_lam_0.500_s24,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,24,1015,94.9443,98.3143,True,0.0461,2.5060765268591705e-05,PASS
dense_grid_hbar_lam_0.500_s25,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,25,1057,93.9484,98.0493,True,0.0441,3.008445950823265e-05,PASS
dense_grid_hbar_lam_0.500_s26,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,26,1099,93.2165,97.893,True,0.0414,3.079702592523179e-05,PASS
dense_grid_hbar_lam_0.500_s27,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,27,1141,96.8503,98.8418,True,0.0417,4.383863737820937e-05,PASS
dense_grid_hbar_lam_0.500_s28,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,28,1183,86.8132,98.4534,True,0.0349,1.227520700485756e-05,PASS
dense_grid_hbar_lam_0.500_s29,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.5,supercritical,29,1225,93.2866,98.3581,True,0.0365,2.168610425704921e-05,PASS
